OID_,FID_BLM_AK,OBJECTID,AGENCY_NAM,ADMIN_AGEN,ADMIN_UNIT,ADMIN_UN_1,ADMIN_DEPT,ADMIN_DE_1,ADMIN_ST,Date_Proce,Shape_Leng,Shape_Area,FID_19a_wc,FID_Subuni,Region,UnitSub,SubLabel,SubLetter,Shape_Le_1,Shape_Ar_1,SqMi,FID_19Awca,Id,sqMi_1,Name,sqMi_calc
1194,361611,361612,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,978.810789836292656,4357.855001199999606,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000383888001329
1195,361612,361613,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,70299.968382199993357,54518102.340000003576279,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,4.795873152550000
1196,361613,361614,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,4205.022194479999598,48990.089998900002684,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.004299525226330
1197,361614,361615,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,760.572168169975271,5633.449999610000305,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000494338662222
1198,361615,361616,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,1172.434946880000098,9106.400000080000609,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000799018584880
1199,361616,361617,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,104.827444424897180,537.885000062510358,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000047190512436
1200,361617,361618,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,104141.364652999996906,178658806.650000005960464,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,15.699139565899999
1201,361618,361619,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,934.568876777142918,4600.254999030000363,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000403622031784
1202,361619,361620,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,2555.985666709999805,20956.865001599999232,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001838681907900
1203,361620,361621,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,24889.307490899998811,6817586.054999999701977,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.597991515646000
1204,361621,361622,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,14503.384550900000249,12990047.130000000819564,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,1.138337313390000
1205,361622,361623,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,268.855938262514996,622.664999877326181,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000054585650393
1206,361623,361624,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,379.872254812137385,1826.345000089999985,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000160100824189
1207,361624,361625,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,1115.932782339999903,7619.345000559999789,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000667950224761
1208,361625,361626,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,904.795512909965964,4730.264999140000327,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000414669403407
1209,361626,361627,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,109.189037655176747,98.409999993219969,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000008626611114
1210,361627,361628,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,617.691682922631344,2663.975000550000004,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000233522832151
1211,361628,361629,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,621.924649781352628,1485.814999870000065,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000130245414774
1212,361629,361630,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,2117.060442290000083,181490.099998999998206,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.015911903920000
1213,361630,361631,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,835.162999608508926,6851.710000150000269,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000600595695794
1214,361631,361632,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,453.398678196222875,2109.525000059999911,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000184910938175
1215,361632,361633,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,187.023263896848050,461.710000007189819,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000040469433107
1216,361633,361634,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,4451.000009280000086,1214740.479999999981374,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.106409062203000
1217,361664,361665,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,449378.177720999985468,1483027721.309999942779541,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,70.723112849800003
1218,361695,361696,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,139758.128556999989087,343565288.610000014305115,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,29.302338608800000
1219,361697,361698,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,287.297339274602621,4577.520000000000437,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000389297969420
1220,361698,361699,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,1531.089192400000002,66753.345000200002687,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.005676680079870
1221,361789,361790,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,260819.660827999992762,794295216.870000004768372,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.151780528841000
1222,361797,361798,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,189.877513196521818,146.444999858476194,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000012653953984
1223,361798,361799,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,135.587554609566325,118.665000145174560,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000010253083894
1224,361799,361800,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,577.331494386029249,817.670000089630548,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000070651321705
1225,361800,361801,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,544.800157164588086,738.360000017805987,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000063790022728
1226,361801,361802,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,943.189926787523973,2718.585000049999962,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000234833814459
1227,361802,361803,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,300.172074225042024,375.959999708793930,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000032470767470
1228,361803,361804,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,438.714691374919028,825.125000184960527,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000071253586448
1229,361804,361805,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,6697.048112559999936,1652897.209999999962747,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.142822887343000
1230,361805,361806,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,7788.758314740000060,1068679.080000000074506,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.092256125359200
1231,361806,361807,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,7437.660088419999738,2063818.350000000093132,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.177748624562000
1232,361807,361808,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,112673.415955999997095,117323329.939999997615814,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,10.014880023700000
1233,361808,361809,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,345.282628284186558,1156.310000019999961,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000099613811677
1234,361809,361810,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,237.109659817941633,254.370000072494122,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000021913227960
1235,361810,361811,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,1971.344035609999992,125773.804999999993015,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.010754110172900
1236,361811,361812,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,1564.917835349999905,85138.384999899994000,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.007278668690400
1237,361812,361813,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,2172.846920659999796,136229.165000000008149,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.011636986418200
1238,361813,361814,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,513.051155214922801,14455.880000099999961,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.001232014429510
1239,361814,361815,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,284.375050699992642,3898.995000190000155,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000332271757087
1240,361815,361816,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,441.041894520828919,5676.435000139999829,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000483727326613
1241,361816,361817,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,436.623706464827592,11590.790000200000577,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000987423263490
1242,361817,361818,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,328.968528800919046,7627.150000139999975,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000649748696583
1243,361818,361819,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,788.169678270688337,31666.185000299999956,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.002696980035810
1244,361819,361820,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,696.476728807801237,20853.060000800000125,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.001775099248340
1245,361820,361821,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,469.401568565996172,14614.399999699999171,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.001243976147290
1246,361821,361822,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,6630.320345590000215,1559830.090000000083819,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.132984767005000
1247,361822,361823,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,ANCSA Village,Kuskokwim Corporation,Alaska Native Lands Patented or Interim Conveyed,NTVPIC,AK,7/12/2023 0:00:00,2806.601659559999916,449216.550000999995973,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.038273385252300
