FID,FID_BLM_AK,SMA_ID,IWA_ID,FAU_ID,Shape_Leng,AGENCY_NAM,ADMIN_AGEN,ADMIN_UNIT,ADMIN_UN_1,ADMIN_DEPT,ADMIN_DE_1,ADMIN_TYPE,Inland_Wat,ADMIN_ST,Date_Proce,Shape_STAr,Shape_STLe,FID_Predat,REGION,EFFSTART,EFFEND,SQMI,DESC_,INT_MGT_PL,AREANAME,Shape_Le_1,Shape_Area,SQKM,STATUS,UNIT,UNIT_LABEL,TYPE,SPECIES,sqMi_calc
1489,124942,5140,5140,0,3364.757679020000069,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,647299.754696000018157,3364.757679020000069,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.2499240
1490,124943,5140,5140,0,2753.983684190000076,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,321685.918563999992330,2753.983684190000076,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1242040
1491,124945,5140,5140,0,3492.065454170000066,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,485895.145217999990564,3492.065454170000066,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1876050
1492,124946,5140,5140,0,1752.275212530000090,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,161830.216164000012213,1752.275212530000090,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0624830
1493,124947,5140,5140,0,2674.195057550000001,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,323683.487124999985099,2674.195057550000001,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1249750
1494,124948,5140,5140,0,2746.895654120000017,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,323601.985190999985207,2746.895654120000017,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1249430
1495,124949,5140,5140,0,1679.500298019999946,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,158808.004661999992095,1679.500298019999946,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0613161
1496,124950,5140,5140,0,1609.444378529999994,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,161893.285300999996252,1609.444378529999994,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0625073
1497,124951,5140,5140,0,1609.444322090000014,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,161910.504249999998137,1609.444322090000014,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0625140
1498,124952,5140,5140,0,1609.393504619999931,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,161883.019356000004336,1609.393504619999931,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0625034
1499,124953,2388,2388,0,485.721472819999974,Private,PVT, , ,Private,PVT,Not Applicable,Private,AK,8/17/2021 0:00:00,13368.734630599999946,485.721472821000020,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0051617
1500,124954,5140,5140,0,4491.146149060000425,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,635006.321639999980107,4491.146149060000425,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.2451770
1501,124955,5140,5140,0,3289.466385910000099,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,647227.933951999992132,3289.466385910000099,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.2498960
1502,124956,5140,5140,0,1771.427482320000081,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,160753.771332000003895,1771.427482320000081,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0620674
1503,124957,5140,5140,0,2842.890840099999878,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,312943.921921000001021,2842.890840099999878,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1208280
1504,124958,5140,5140,0,2537.823920840000028,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,323187.273314999998547,2537.823920840000028,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1247830
1505,124959,5140,5140,0,3509.568349539999872,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,646368.782546999980696,3509.568349539999872,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.2495640
1506,124960,5140,5140,0,1574.150821259999930,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,162170.690452999988338,1574.150821259999930,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0626145
1507,124961,5140,5140,0,4041.982376819999899,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,Not Applicable,Alaska Native Allotment,AK,8/17/2021 0:00:00,472415.023104000021704,4041.982376819999899,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1824000
1508,124962,4897,5140,0,247.216848819999996,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,735.378627777000020,247.216848822000003,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0002839
1509,124963,4897,5140,0,165.789567030000001,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,254.280681609999988,165.789567032000008,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0000982
1510,124964,4897,5140,0,294.315599630000008,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,3962.716030120000141,294.315599634000023,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0015300
1511,124965,4897,5140,0,1133.100873760000013,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,8652.030925749999369,1133.100873760000013,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0033406
1512,124966,4897,5140,0,1503.998169409999946,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,56516.343810999998823,1503.998169409999946,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0218211
1513,124967,4897,5140,0,737.138514210000039,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,2986.646514890000162,737.138514212000018,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0011531
1514,124968,4897,5140,0,1099.897817069999974,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,43044.777301800000714,1099.897817069999974,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0166197
1515,124969,4897,5140,0,578.478489060000015,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,944.186233520999963,578.478489058000036,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0003646
1516,124970,4897,5140,0,1191.283277669999961,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,5082.510272980000082,1191.283277669999961,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0019624
1517,124971,4897,5140,0,2215.206465669999943,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,180589.269344000000274,2215.206465669999943,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0697259
1518,124972,4897,5140,0,261.242019939999977,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,403.088396072000023,261.242019938999988,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0001556
1519,124973,4897,5140,0,736.683390270000018,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,4422.644036290000258,736.683390271000007,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0017076
1520,124974,4897,5140,0,815.052254339999990,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,5348.986127850000230,815.052254339000001,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0020653
1521,124975,4897,5140,0,562.307115189999990,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,1929.388904570000022,562.307115185000043,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0007449
1522,124976,4897,2388,0,1042.422953490000054,Undetermined,UND, , ,Undetermined,UND,Water,Private,AK,8/17/2021 0:00:00,4164.885681149999982,1042.422953490000054,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0016081
1523,124977,4897,5140,0,739.187304179999956,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,5464.140519139999924,739.187304184000027,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0021097
1524,124978,4897,5140,0,787.189300440000011,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,3418.631496429999970,787.189300443999969,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0013199
1525,124979,4897,5140,0,1187.885631809999950,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,12839.015825300000870,1187.885631809999950,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0049572
1526,124980,4897,5140,0,830.276065010000025,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,3343.842689510000127,830.276065012000004,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0012911
1527,124981,4897,5140,0,636.210504150000020,Undetermined,UND, , ,Undetermined,UND,Water,Alaska Native Allotment,AK,8/17/2021 0:00:00,1882.408981320000066,636.210504151000009,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0007268
